playerID,year,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgRatio,ftRatio,threeRatio,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ
blueni01w,8,0,WAS,WNBA,30,1,420,107,13,50,63,48,22,5,37,55,0.32,0.84,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blueni01w,9,0,WAS,WNBA,26,22,537,99,15,26,41,73,19,2,42,59,0.32,0.76,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blueni01w,10,0,WAS,WNBA,16,0,91,24,2,8,10,12,7,0,13,12,0.29,0.7,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blueoc01w,4,0,HOU,WNBA,16,0,37,4,1,1,2,2,0,0,2,3,0.25,0.5,0.0,0,1,0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0
blueoc01w,5,0,HOU,WNBA,13,3,155,44,12,9,21,5,1,0,7,10,0.38,0.92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bobbish01w,9,0,LAS,WNBA,26,17,552,106,16,48,64,90,25,1,63,40,0.28,0.73,0.28,0,6,6,127,27,3,6,9,18,5,0,8,19,40,10,4,1,19,6,0
bobbish01w,10,0,LAS,WNBA,33,3,353,71,11,22,33,46,15,1,28,34,0.31,0.85,0.22,0,3,0,11,0,0,1,1,0,0,0,1,3,4,0,0,0,2,0,0
boddiwh01w,10,0,SAC,WNBA,4,0,9,2,0,0,0,0,1,0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boltoru01w,1,0,SAC,WNBA,29,29,868,380,42,64,106,57,34,1,45,60,0.36,0.76,0.31,0,2,2,70,39,4,5,9,7,4,0,5,6,34,13,9,9,14,4,0
boltoru01w,2,0,SAC,WNBA,31,0,582,222,34,59,93,55,28,1,39,55,0.34,0.69,0.36,0,5,0,121,55,10,12,22,9,4,0,10,11,44,17,13,12,23,9,0
boltoru01w,3,0,SAC,WNBA,32,1,737,349,31,63,94,37,45,2,35,74,0.4,0.73,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boltoru01w,4,0,SAC,WNBA,33,0,521,149,15,42,57,35,33,2,21,52,0.31,0.77,0.19,0,6,0,91,15,2,8,10,6,2,0,5,10,28,6,0,0,12,3,0
boltoru01w,5,0,SAC,WNBA,34,4,469,160,17,32,49,31,23,0,15,45,0.37,0.74,0.41,0,6,0,53,9,1,3,4,3,4,0,3,3,18,3,4,3,9,0,0
bondla01w,7,0,CHA,WNBA,34,5,614,193,7,42,49,73,35,8,80,83,0.4,0.74,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bondla01w,9,0,IND,WNBA,32,1,325,74,7,24,31,27,15,4,33,56,0.29,0.81,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bonfisu01w,3,0,PHO,WNBA,22,6,306,105,16,21,37,23,12,0,18,35,0.48,0.76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bonnede01w,10,0,PHO,WNBA,34,0,724,381,70,126,196,13,23,25,34,70,0.46,0.81,0.15,0,11,0,186,97,17,30,47,3,5,6,7,13,69,34,35,29,1,0,0
bowenli01w,8,0,NYL,WNBA,6,1,37,9,0,2,2,1,0,0,4,0,0.3,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boydca01w,2,0,DET,WNBA,21,0,230,75,10,16,26,14,11,2,16,32,0.34,0.9,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braxtka01w,6,0,DET,WNBA,33,2,455,227,42,58,100,14,18,13,52,78,0.46,0.55,0.0,0,2,0,36,15,4,3,7,2,0,0,3,5,18,5,6,5,0,0,0
braxtka01w,7,0,DET,WNBA,34,1,359,146,42,75,117,26,11,11,53,83,0.41,0.62,0.0,1,10,0,123,50,8,20,28,6,8,4,18,27,52,22,11,6,0,0,0
braxtka01w,8,0,DET,WNBA,31,20,545,207,54,112,166,16,14,16,62,91,0.45,0.67,0.0,2,11,0,170,77,21,39,60,5,3,8,20,29,64,30,24,17,1,0,0
braxtka01w,9,0,DET,WNBA,33,10,590,295,48,120,168,27,14,24,54,84,0.41,0.74,0.0,1,9,9,180,77,20,28,48,9,4,5,17,22,64,32,20,13,0,0,0
braxtka01w,10,0,DET,WNBA,28,2,504,252,66,101,167,41,19,18,51,79,0.53,0.65,0.0,0,5,0,96,48,12,22,34,7,4,7,12,10,37,20,14,8,0,0,0
brazian01w,1,0,CHA,WNBA,22,3,203,51,16,18,34,5,5,0,17,24,0.39,0.68,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brazian01w,2,0,IND,WNBA,23,0,341,127,21,56,77,7,9,13,20,27,0.43,0.77,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bristre01w,2,0,CHA,WNBA,1,0,5,0,2,0,2,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brogami01w,1,0,PHO,WNBA,28,23,725,211,40,71,111,49,30,6,36,88,0.51,0.8,0.32,0,2,2,52,22,0,9,9,1,1,1,3,5,13,5,14,11,4,1,0
brondsa01w,2,0,MIA,WNBA,29,29,850,367,10,40,50,63,28,4,36,61,0.41,0.81,0.39,0,3,3,107,34,1,9,10,7,2,0,3,5,36,13,6,5,10,3,0
brondsa01w,3,0,MIA,WNBA,30,23,763,263,7,34,41,46,26,4,40,40,0.36,0.82,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brondsa01w,4,0,SEA,WNBA,34,34,975,280,19,37,56,69,31,2,37,58,0.41,0.81,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownco01w,4,0,IND,WNBA,30,2,522,186,11,30,41,31,21,4,36,30,0.37,0.85,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownco01w,5,0,IND,WNBA,26,0,398,104,10,24,34,41,7,1,31,31,0.34,0.62,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownco01w,6,0,IND,WNBA,6,0,23,6,0,2,2,3,1,0,3,1,0.4,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownco01w,7,0,CHI,WNBA,15,2,252,48,4,18,22,26,10,0,18,12,0.27,0.5,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
browned01w,1,0,DET,WNBA,32,7,619,188,36,52,88,72,24,5,68,77,0.36,0.84,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
browned01w,2,0,DET,WNBA,32,14,800,237,31,70,101,87,33,7,68,83,0.37,0.78,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
browned01w,3,0,DET,WNBA,28,7,549,115,29,53,82,58,25,7,60,73,0.33,0.72,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
browned01w,4,0,PHO,WNBA,34,6,524,118,29,42,71,62,30,7,47,44,0.27,0.82,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
browned01w,7,0,HOU,WNBA,4,0,28,4,1,3,4,1,1,0,2,2,0.2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownki01w,3,0,WAS,WNBA,18,0,108,28,4,8,12,6,5,0,5,10,0.34,1.0,0.09,0,2,0,15,6,0,1,1,1,2,0,0,3,6,3,0,0,2,0,0
brownki01w,4,0,WAS,WNBA,27,0,269,60,6,26,32,28,13,1,22,23,0.33,0.67,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownki01w,5,0,WAS,WNBA,26,0,371,104,9,41,50,42,13,2,33,21,0.4,0.88,0.46,0,2,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
brownki01w,6,2,HOU,WNBA,4,0,18,0,0,1,1,2,1,0,2,1,0.0,0.0,0.0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0
brownki01w,6,1,WAS,WNBA,2,0,14,2,0,0,0,0,2,0,2,0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownki01w,7,0,NYL,WNBA,16,0,58,20,2,6,8,9,2,0,3,7,0.3,0.88,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownki01w,8,2,LAS,WNBA,27,0,327,131,8,31,39,48,12,3,25,21,0.39,0.88,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownki01w,8,1,MIN,WNBA,3,0,29,11,2,3,5,2,1,1,2,5,0.22,0.75,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownki01w,9,0,LAS,WNBA,32,17,530,158,8,51,59,66,19,0,39,41,0.36,0.91,0.34,0,4,3,32,14,1,0,1,2,0,0,1,1,14,6,1,1,3,1,0
brownki01w,10,0,CON,WNBA,34,0,393,130,9,46,55,38,13,3,29,35,0.38,0.82,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownru01w,1,0,CLE,WNBA,30,22,679,253,54,70,124,44,38,13,59,81,0.5,0.85,0.5,0,6,6,167,63,19,15,34,10,17,2,17,17,45,21,24,21,1,0,0
brownru01w,2,0,CLE,WNBA,30,24,760,249,49,83,132,37,44,10,37,73,0.52,0.73,1.0,1,3,1,62,25,2,6,8,5,4,2,3,9,15,10,6,5,0,0,0
brownru01w,3,0,CLE,WNBA,28,2,468,112,29,46,75,27,21,8,39,54,0.4,0.74,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownru01w,4,0,CHA,WNBA,34,5,483,125,34,49,83,16,29,10,35,88,0.46,0.83,0.0,1,2,1,46,7,3,5,8,4,2,0,4,4,7,3,2,1,0,0,0
brumfma01w,1,0,MIN,WNBA,32,17,613,124,22,38,60,42,22,2,40,70,0.47,0.69,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brumfma01w,2,0,MIA,WNBA,27,0,247,44,8,17,25,32,20,0,24,27,0.28,1.0,0.33,0,2,0,4,2,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0
brumfma01w,4,0,CHA,WNBA,25,0,123,18,1,9,10,14,1,1,6,13,0.38,1.0,0.0,0,2,0,7,3,0,0,0,1,0,0,1,1,2,1,2,1,0,0,0
brungje01w,5,0,CON,WNBA,33,0,314,50,10,27,37,27,4,4,12,21,0.31,0.8,0.26,0,8,0,101,8,5,8,13,5,1,0,2,5,15,3,0,0,10,2,0
brungje01w,6,0,CON,WNBA,12,0,47,2,1,5,6,2,0,0,2,4,0.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brungje01w,7,0,CON,WNBA,4,0,7,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brunsre01w,5,0,SAC,WNBA,34,1,494,151,42,80,122,19,23,13,29,48,0.42,0.72,0.0,0,6,0,80,19,8,9,17,3,2,4,3,5,20,7,7,5,0,0,0
brunsre01w,6,0,SAC,WNBA,34,16,722,265,75,112,187,16,28,15,42,61,0.43,0.6,0.0,0,8,8,194,55,13,31,44,10,5,4,9,27,56,25,11,5,0,0,0
brunsre01w,7,0,SAC,WNBA,34,14,597,232,77,114,191,17,21,15,40,65,0.46,0.59,0.0,0,9,0,154,54,9,23,32,5,3,6,9,16,54,18,28,18,1,0,0
brunsre01w,8,0,SAC,WNBA,33,29,932,378,130,165,295,24,44,31,58,78,0.47,0.69,0.0,0,3,3,88,45,4,15,19,1,3,5,2,3,31,19,10,7,0,0,0
brunsre01w,9,0,SAC,WNBA,30,30,779,327,87,126,213,13,36,20,51,82,0.5,0.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brunsre01w,10,0,SAC,WNBA,27,17,665,331,67,123,190,9,40,16,45,57,0.49,0.78,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bullevi01w,1,0,WAS,WNBA,32,32,1094,342,61,122,183,42,64,47,58,88,0.49,0.71,0.32,0,2,2,69,30,2,7,9,3,5,5,2,5,20,10,6,6,7,4,0
bullevi01w,2,0,WAS,WNBA,32,32,1073,278,65,166,231,41,53,58,53,86,0.39,0.73,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bullevi01w,3,0,WAS,WNBA,32,32,953,271,46,140,186,53,54,37,56,84,0.46,0.83,0.4,0,5,5,110,25,5,10,15,4,8,5,6,11,27,11,2,2,7,1,0
burgean01w,2,0,WAS,WNBA,31,27,731,124,27,49,76,88,26,2,60,45,0.33,0.59,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burgean01w,3,0,WAS,WNBA,26,26,632,125,16,46,62,93,34,4,41,39,0.39,0.78,0.36,0,5,5,160,30,7,8,15,27,2,0,10,4,29,11,9,6,8,2,0
burgean01w,4,0,WAS,WNBA,34,33,841,131,24,55,79,112,27,1,52,47,0.37,0.6,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burgeli01w,1,0,SAC,WNBA,5,0,41,12,7,10,17,2,1,0,4,8,0.2,0.67,0.0,0,1,0,8,4,1,1,2,0,0,2,1,1,1,1,2,2,0,0,0
burraal01w,1,0,POR,WNBA,21,4,314,159,20,54,74,6,3,7,36,36,0.59,0.76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burraal01w,2,0,POR,WNBA,26,1,272,106,22,37,59,10,5,3,30,30,0.53,0.58,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burraal01w,3,0,POR,WNBA,32,24,633,278,52,95,147,7,10,7,49,58,0.63,0.85,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burraal01w,4,0,SEA,WNBA,27,2,270,89,27,34,61,5,5,5,25,58,0.47,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burseja01w,2,0,MIN,WNBA,20,0,169,47,23,19,42,5,2,15,20,20,0.33,0.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burseja01w,3,0,MIN,WNBA,31,2,344,83,29,31,60,7,7,13,18,60,0.37,0.58,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burseja01w,4,0,MIN,WNBA,29,14,438,206,40,68,108,19,13,28,42,81,0.49,0.77,0.0,2,3,3,42,16,2,7,9,2,4,2,3,3,18,6,6,4,0,0,0
burseja01w,5,0,SEA,WNBA,29,0,514,141,51,45,96,19,23,36,41,84,0.43,0.58,0.0,2,8,0,109,27,10,8,18,1,9,10,8,17,27,12,4,3,0,0,0
burseja01w,6,0,SEA,WNBA,34,34,859,340,81,118,199,23,19,40,78,139,0.52,0.7,0.0,6,3,3,90,28,8,6,14,3,3,1,2,11,18,11,6,6,0,0,0
burseja01w,7,0,SEA,WNBA,27,27,737,300,63,115,178,22,17,25,55,91,0.51,0.67,1.0,1,3,3,81,31,3,7,10,1,2,3,1,11,26,10,13,11,0,0,1
burseja01w,8,0,SEA,WNBA,29,29,709,256,67,87,154,22,13,28,58,86,0.44,0.69,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burseja01w,10,0,SEA,WNBA,34,8,541,207,31,76,107,10,21,31,35,71,0.51,0.74,0.0,1,3,3,32,2,1,7,8,2,0,2,3,9,8,0,4,2,0,0,1
buttsta01w,5,0,MIN,WNBA,30,0,423,76,21,41,62,25,13,7,23,37,0.3,0.72,0.27,1,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
byearla01w,1,0,SAC,WNBA,32,0,521,181,42,80,122,21,30,5,35,72,0.52,0.61,0.5,1,2,0,12,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0
byearla01w,2,0,LAS,WNBA,32,13,739,297,80,103,183,29,42,13,38,112,0.6,0.58,0.33,4,7,0,102,45,15,13,28,2,3,4,5,16,36,18,14,9,0,0,0
byearla01w,3,0,LAS,WNBA,26,5,486,182,65,76,141,13,19,4,20,89,0.62,0.57,0.0,4,6,2,128,42,15,14,29,5,9,1,10,19,30,19,11,4,0,0,0
byearla01w,4,0,LAS,WNBA,5,0,72,28,12,9,21,2,0,2,2,12,0.4,0.73,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byearla01w,7,0,WAS,WNBA,26,0,330,112,37,50,87,10,12,2,35,58,0.45,0.8,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byearla01w,8,0,HOU,WNBA,30,0,327,151,37,38,75,16,23,5,37,60,0.59,0.58,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byearla01w,9,0,HOU,WNBA,11,0,46,18,5,7,12,1,3,0,1,16,0.47,0.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
campbed01w,1,0,SEA,WNBA,16,16,510,222,8,26,34,37,19,4,40,35,0.39,0.71,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
campbed01w,2,0,SAC,WNBA,32,32,854,260,11,74,85,74,19,9,64,45,0.38,0.77,0.46,0,5,5,115,28,4,7,11,11,5,1,5,9,31,11,3,2,9,4,0
campbed01w,3,0,SAC,WNBA,1,0,12,4,0,1,1,0,1,0,0,0,0.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
campbed01w,4,0,SAC,WNBA,34,34,724,267,17,53,70,43,21,5,43,42,0.4,0.76,0.41,0,6,6,148,40,1,3,4,11,1,0,8,11,36,17,2,2,16,4,0
campbed01w,5,0,SAC,WNBA,22,22,332,74,3,16,19,16,5,2,15,24,0.38,0.0,0.41,0,6,6,102,26,0,11,11,5,3,0,2,6,25,10,0,0,14,6,0
campbed01w,6,0,SAS,WNBA,28,2,248,48,2,12,14,14,7,0,15,20,0.31,1.0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
campbmi01w,1,0,WAS,WNBA,5,0,22,6,0,2,2,1,0,1,3,2,0.4,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantydo01w,1,0,DET,WNBA,28,27,784,257,31,39,70,82,49,5,51,64,0.41,0.69,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantydo01w,2,0,DET,WNBA,32,18,625,197,45,38,83,70,31,1,55,69,0.36,0.76,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantydo01w,3,0,DET,WNBA,28,12,625,160,24,45,69,83,21,4,56,59,0.34,0.72,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantydo01w,4,0,HOU,WNBA,32,4,648,172,36,64,100,56,22,1,49,62,0.38,0.67,0.0,0,3,0,48,11,7,4,11,5,1,0,3,7,9,3,8,5,0,0,0
cantydo01w,5,0,HOU,WNBA,32,12,770,177,40,44,84,64,32,1,45,61,0.42,0.71,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantydo01w,6,0,HOU,WNBA,33,32,997,270,25,83,108,101,29,2,67,75,0.4,0.73,0.0,0,5,5,162,40,11,11,22,17,1,0,14,12,30,12,20,16,0,0,0
cantydo01w,7,0,HOU,WNBA,15,15,431,164,12,40,52,44,17,0,35,36,0.51,0.73,0.0,0,2,2,48,16,0,4,4,6,0,0,5,1,8,6,6,4,0,0,0
cantydo01w,8,0,CHI,WNBA,30,27,776,259,19,45,64,123,30,4,57,42,0.36,0.7,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantydo01w,9,0,CHI,WNBA,28,28,737,226,24,47,71,115,28,3,54,74,0.39,0.67,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantydo01w,10,0,CHI,WNBA,34,34,776,234,18,45,63,109,28,5,57,96,0.38,0.69,0.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
careyja01w,6,0,CON,WNBA,15,0,86,18,2,4,6,7,2,0,4,9,0.37,0.0,0.31,0,6,0,71,5,0,2,2,7,1,0,4,5,9,2,0,0,6,1,0
careyja01w,7,0,CON,WNBA,24,0,286,63,1,15,16,32,7,0,17,24,0.38,1.0,0.35,0,5,0,29,5,0,1,1,2,0,0,0,4,6,2,0,0,5,1,0
careyja01w,8,0,CON,WNBA,33,0,419,112,1,29,30,30,4,0,16,30,0.37,0.75,0.45,0,3,0,47,8,0,2,2,9,1,0,1,1,7,2,3,2,6,2,0
careyja01w,9,0,CON,WNBA,33,3,499,137,4,36,40,47,8,1,22,24,0.42,0.9,0.41,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carsoes01w,9,0,NYL,WNBA,34,30,646,223,25,51,76,31,32,8,35,49,0.38,0.67,0.28,0,6,6,101,34,1,8,9,5,1,2,4,11,33,16,2,1,6,1,0
carsoes01w,10,0,NYL,WNBA,34,34,859,340,24,48,72,46,37,10,54,76,0.41,0.92,0.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carteam01w,5,0,DET,WNBA,2,0,13,1,0,4,4,0,2,0,3,5,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carteam01w,6,0,NYL,WNBA,3,0,13,0,0,2,2,0,0,0,1,4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cashsw01w,3,0,DET,WNBA,32,32,1079,474,77,145,222,86,37,31,100,85,0.41,0.76,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cashsw01w,4,0,DET,WNBA,33,33,1097,548,65,128,193,119,43,23,108,76,0.45,0.68,0.3,0,8,8,289,130,24,27,51,35,4,5,28,21,104,43,52,42,10,2,0
cashsw01w,5,0,DET,WNBA,32,32,1105,526,78,130,208,135,44,29,81,84,0.47,0.72,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cashsw01w,6,0,DET,WNBA,21,21,458,119,42,46,88,43,12,6,47,44,0.38,0.66,0.2,1,2,2,51,16,5,4,9,7,3,2,4,4,13,4,11,8,1,0,0
cashsw01w,7,0,DET,WNBA,34,34,990,358,63,105,168,106,20,11,88,85,0.38,0.76,0.08,0,10,10,265,76,19,42,61,32,3,3,22,22,80,29,25,18,3,0,0
cashsw01w,8,0,DET,WNBA,31,31,959,344,54,135,189,79,19,13,81,70,0.41,0.76,0.0,0,11,11,277,95,16,26,42,18,5,2,18,23,91,41,23,13,3,0,0
cashsw01w,9,0,SEA,WNBA,31,28,927,351,46,121,167,58,21,32,69,72,0.39,0.77,0.12,0,3,0,44,8,3,8,11,2,1,2,3,3,12,4,0,0,1,0,0
cashsw01w,10,0,SEA,WNBA,32,29,1094,390,62,152,214,82,28,16,91,98,0.39,0.8,0.32,1,3,3,116,63,6,10,16,5,7,3,6,10,39,19,25,21,10,4,0
cassija01w,1,0,MIA,WNBA,22,0,175,74,7,16,23,9,5,2,13,17,0.36,0.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castriz01w,3,0,MIA,WNBA,19,1,182,66,7,10,17,7,7,0,18,22,0.33,0.68,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castriz01w,4,0,PHO,WNBA,16,0,178,69,6,6,12,9,6,1,10,11,0.35,0.61,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castriz01w,6,0,SEA,WNBA,33,32,879,269,23,74,97,49,18,4,59,73,0.38,0.81,0.33,0,3,3,86,17,0,3,3,4,2,0,8,12,18,6,4,4,6,1,0
castriz01w,7,0,SEA,WNBA,34,26,655,246,16,56,72,47,23,2,49,58,0.47,0.66,0.38,0,3,3,88,29,3,5,8,8,2,1,6,10,18,7,15,13,9,2,0
castriz01w,8,0,SEA,WNBA,34,34,963,419,19,77,96,95,35,4,64,70,0.42,0.8,0.38,0,2,2,51,20,0,4,4,4,0,1,4,6,20,8,0,0,13,4,0
castriz01w,9,0,ATL,WNBA,29,20,671,269,10,55,65,52,27,6,57,39,0.35,0.81,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castriz01w,10,0,ATL,WNBA,34,33,915,488,20,55,75,67,36,2,83,75,0.41,0.78,0.35,0,2,2,51,32,1,2,3,9,0,0,4,5,16,8,17,12,8,4,0
catchta01w,3,0,IND,WNBA,32,32,1167,594,92,184,276,118,94,43,82,105,0.42,0.82,0.39,2,3,3,103,61,12,20,32,7,4,1,11,7,45,22,11,9,21,8,0
catchta01w,4,0,IND,WNBA,34,34,1210,671,82,190,272,114,72,35,102,122,0.43,0.85,0.39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
catchta01w,5,0,IND,WNBA,34,33,1149,568,79,170,249,115,67,38,77,90,0.38,0.85,0.34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
catchta01w,6,0,IND,WNBA,34,34,1174,501,69,195,264,143,90,16,91,96,0.38,0.79,0.28,1,4,4,146,69,13,24,37,9,8,1,11,13,59,21,28,22,12,5,1
catchta01w,7,0,IND,WNBA,32,32,1071,521,68,172,240,119,94,35,79,90,0.41,0.81,0.3,0,2,2,62,28,2,10,12,7,2,1,6,8,31,10,6,4,8,4,0
catchta01w,8,0,IND,WNBA,21,21,678,348,54,135,189,98,66,22,62,64,0.42,0.82,0.31,0,6,6,196,95,12,54,66,19,13,3,10,15,73,27,41,36,19,5,0
catchta01w,9,0,IND,WNBA,25,17,694,332,48,109,157,83,49,11,61,74,0.39,0.8,0.43,1,3,3,113,61,3,20,23,18,3,2,11,12,34,15,30,28,11,3,0
catchta01w,10,0,IND,WNBA,34,34,1084,512,86,159,245,107,99,18,88,92,0.39,0.87,0.33,0,10,10,357,172,24,80,104,54,33,14,34,34,122,56,60,51,36,9,1
caufila01w,3,0,UTA,WNBA,8,0,65,19,3,2,5,1,7,0,8,13,0.4,1.0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chambco01w,8,0,CON,WNBA,1,0,1,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
